"CIK","Uri","AccessionNumber","FileName","OutFile","FilingDate","ReportDate","AcceptanceDateTime","Act","Form","FileNumber","FilmNumber","Items","Core_type","Size","IsXBRL","IsInlineXBRL","PrimaryDocument","PrimaryDocDescription"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003787/0001387131-19-003787.txt","0001387131-19-003787","0001387131-19-003787.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003787/0001387131-19-003787.txt","2019-05-17","2019-05-17","5/17/2019 7:20:25 PM","34","8-K","001-02979","19835366","9.01","8-K","231203","0","0","wfc-8k_051719.htm","CURRENT REPORT"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519144263/0001193125-19-144263.txt","0001193125-19-144263","0001193125-19-144263.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519144263/0001193125-19-144263.txt","2019-05-10","2019-05-10","5/10/2019 8:15:58 PM","34","8-K","001-06880","19815110","7.01,9.01","8-K","5566348","0","0","d946707d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519142913/0001193125-19-142913.txt","0001193125-19-142913","0001193125-19-142913.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519142913/0001193125-19-142913.txt","2019-05-09","2019-03-31","5/9/2019 7:45:55 PM","34","10-Q","001-06880","19810306","","10-Q","15410918","1","0","d686529d10q.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003382/0001387131-19-003382.txt","0001387131-19-003382","0001387131-19-003382.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003382/0001387131-19-003382.txt","2019-05-07","2019-05-07","5/7/2019 8:10:37 PM","34","8-K","001-02979","19803206","9.01","8-K","718089","0","0","wfc-8k_050719.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003356/0001387131-19-003356.txt","0001387131-19-003356","0001387131-19-003356.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003356/0001387131-19-003356.txt","2019-05-06","2019-05-06","5/6/2019 7:15:02 PM","34","8-K","001-02979","19799066","9.01","8-K","459428","0","0","wfc-8k_050619.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003318/0001387131-19-003318.txt","0001387131-19-003318","0001387131-19-003318.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003318/0001387131-19-003318.txt","2019-05-03","2019-05-03","5/3/2019 7:36:26 PM","34","8-K","001-02979","19795904","9.01","8-K","170426","0","0","wfc-8k_050319.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000254/0000072971-19-000254.txt","0000072971-19-000254","0000072971-19-000254.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000254/0000072971-19-000254.txt","2019-05-03","2019-03-31","5/3/2019 5:02:25 PM","34","10-Q","001-02979","19795206","","10-Q","65930040","1","0","wfc-03312019x10q.htm","FORM 10-Q"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000035/0000713676-19-000035.txt","0000713676-19-000035","0000713676-19-000035.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000035/0000713676-19-000035.txt","2019-05-03","2019-03-31","5/3/2019 1:09:59 PM","34","10-Q","001-09718","19794284","","10-Q","28813599","1","0","pncq1201910-q.htm","10-Q"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003272/0001387131-19-003272.txt","0001387131-19-003272","0001387131-19-003272.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003272/0001387131-19-003272.txt","2019-05-02","2019-05-02","5/2/2019 8:36:42 PM","34","8-K","001-02979","19792472","9.01","8-K","408356","0","0","wfc-8k_050219.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119003168/0001387131-19-003168.txt","0001387131-19-003168","0001387131-19-003168.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119003168/0001387131-19-003168.txt","2019-04-30","2019-04-30","4/30/2019 7:42:16 PM","34","8-K","001-02979","19781338","9.01","8-K","684473","0","0","wfc-8k_043019.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519122221/0001193125-19-122221.txt","0001193125-19-122221","0001193125-19-122221.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519122221/0001193125-19-122221.txt","2019-04-26","2019-04-23","4/26/2019 7:50:56 PM","34","8-K","001-02979","19771586","5.02,5.07,9.01","8-K","264029","0","0","d719132d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002962/0001387131-19-002962.txt","0001387131-19-002962","0001387131-19-002962.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002962/0001387131-19-002962.txt","2019-04-26","2019-04-26","4/26/2019 5:40:58 PM","34","8-K","001-02979","19770817","9.01","8-K","370984","0","0","wfc-8k_042619.htm","CURRENT REPORT"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000030/0000713676-19-000030.txt","0000713676-19-000030","0000713676-19-000030.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000030/0000713676-19-000030.txt","2019-04-26","2019-04-26","4/26/2019 12:52:50 PM","34","8-K","001-09718","19769522","5.02,5.07","8-K","73296","0","0","pnc8-k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519117000/0001193125-19-117000.txt","0001193125-19-117000","0001193125-19-117000.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519117000/0001193125-19-117000.txt","2019-04-24","2019-04-24","4/24/2019 7:07:56 PM","34","8-K","001-02979","19763683","5.03,9.01","8-K","24218","0","0","d736377d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002827/0001387131-19-002827.txt","0001387131-19-002827","0001387131-19-002827.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002827/0001387131-19-002827.txt","2019-04-23","2019-04-23","4/23/2019 7:29:22 PM","34","8-K","001-02979","19761509","9.01","8-K","208913","0","0","wfc-8k_042319.htm","CURRENT REPORT"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000119312519113587/0001193125-19-113587.txt","0001193125-19-113587","0001193125-19-113587.txt","./www.sec.gov/Archives/edgar/data/0000713676/000119312519113587/0001193125-19-113587.txt","2019-04-22","2019-04-16","4/22/2019 9:21:32 PM","34","8-K","001-09718","19760167","8.01,9.01","8-K","187479","0","0","d597737d8k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002749/0001387131-19-002749.txt","0001387131-19-002749","0001387131-19-002749.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002749/0001387131-19-002749.txt","2019-04-18","2019-04-18","4/18/2019 7:05:23 PM","34","8-K","001-02979","19755660","9.01","8-K","439354","0","0","wfc-8k_041819.htm","CURRENT REPORT"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519109101/0001193125-19-109101.txt","0001193125-19-109101","0001193125-19-109101.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519109101/0001193125-19-109101.txt","2019-04-17","2019-04-16","4/17/2019 8:15:56 PM","34","8-K","001-06880","19753205","5.07","8-K","40479","0","0","d632823d8k.htm","8-K"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000119312519108357/0001193125-19-108357.txt","0001193125-19-108357","0001193125-19-108357.txt","./www.sec.gov/Archives/edgar/data/0000036104/000119312519108357/0001193125-19-108357.txt","2019-04-17","2019-04-17","4/17/2019 10:50:11 AM","34","8-K","001-06880","19752183","2.02,9.01","8-K","9951119","0","0","d735672d8k.htm","8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000027/0000713676-19-000027.txt","0000713676-19-000027","0000713676-19-000027.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000027/0000713676-19-000027.txt","2019-04-12","2019-04-12","4/12/2019 5:17:49 PM","34","8-K","001-09718","19745848","2.02,8.01,9.01","8-K","5300089","0","0","q120198-kfs.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000245/0000072971-19-000245.txt","0000072971-19-000245","0000072971-19-000245.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000245/0000072971-19-000245.txt","2019-04-12","2019-04-12","4/12/2019 4:17:51 PM","34","8-K","001-02979","19745722","8.01","8-K","25299","0","0","wfc04122019form8-k.htm","FORM 8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000007297119000243/0000072971-19-000243.txt","0000072971-19-000243","0000072971-19-000243.txt","./www.sec.gov/Archives/edgar/data/0000072971/000007297119000243/0000072971-19-000243.txt","2019-04-12","2019-04-12","4/12/2019 11:59:34 AM","34","8-K","001-02979","19745229","2.02,9.01","8-K","12841408","0","0","wfc1qer4-12x2019form8xk.htm","FORM 8-K"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000025/0000713676-19-000025.txt","0000713676-19-000025","0000713676-19-000025.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000025/0000713676-19-000025.txt","2019-04-12","2019-04-12","4/12/2019 10:57:15 AM","34","8-K","001-09718","19745191","2.02,9.01","8-K","873823","0","0","q120198-kfh.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002569/0001387131-19-002569.txt","0001387131-19-002569","0001387131-19-002569.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002569/0001387131-19-002569.txt","2019-04-09","2019-04-09","4/9/2019 5:11:13 PM","34","8-K","001-02979","19739075","9.01","8-K","180672","0","0","wfc-8k_040919.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002538/0001387131-19-002538.txt","0001387131-19-002538","0001387131-19-002538.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002538/0001387131-19-002538.txt","2019-04-04","2019-04-04","4/4/2019 8:19:41 PM","34","8-K","001-02979","19732486","9.01","8-K","463380","0","0","wfc-8k_040419.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002500/0001387131-19-002500.txt","0001387131-19-002500","0001387131-19-002500.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002500/0001387131-19-002500.txt","2019-04-03","2019-04-03","4/3/2019 5:25:59 PM","34","8-K","001-02979","19728335","9.01","8-K","511695","0","0","wfc-8k_040319.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519095718/0001193125-19-095718.txt","0001193125-19-095718","0001193125-19-095718.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519095718/0001193125-19-095718.txt","2019-04-02","","4/2/2019 8:57:04 PM","34","DEFA14A","001-02979","19725853","","DEFA14A","2430254","0","0","d725084ddefa14a.htm","DEFA14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002467/0001387131-19-002467.txt","0001387131-19-002467","0001387131-19-002467.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002467/0001387131-19-002467.txt","2019-04-02","2019-04-02","4/2/2019 7:06:12 PM","34","8-K","001-02979","19724144","9.01","8-K","348296","0","0","wfc-8k_040219.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002366/0001387131-19-002366.txt","0001387131-19-002366","0001387131-19-002366.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002366/0001387131-19-002366.txt","2019-04-01","2019-04-01","4/1/2019 5:16:52 PM","34","8-K","001-02979","19719676","9.01","8-K","290287","0","0","wfc-8k_040119.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519092713/0001193125-19-092713.txt","0001193125-19-092713","0001193125-19-092713.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519092713/0001193125-19-092713.txt","2019-03-29","","3/29/2019 8:20:32 PM","34","DEFA14A","001-02979","19716702","","DEFA14A","25033","0","0","d724716ddefa14a.htm","DEFA14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519092689/0001193125-19-092689.txt","0001193125-19-092689","0001193125-19-092689.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519092689/0001193125-19-092689.txt","2019-03-29","","3/29/2019 8:15:32 PM","34","DEFA14A","001-02979","19716595","","DEFA14A","65679","0","0","d633338ddefa14a.htm","DEFA14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002276/0001387131-19-002276.txt","0001387131-19-002276","0001387131-19-002276.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002276/0001387131-19-002276.txt","2019-03-29","2019-03-29","3/29/2019 6:59:45 PM","34","8-K","001-02979","19715991","9.01","8-K","549993","0","0","wfc-8k_032919.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519090633/0001193125-19-090633.txt","0001193125-19-090633","0001193125-19-090633.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519090633/0001193125-19-090633.txt","2019-03-28","2019-03-26","3/28/2019 9:14:34 PM","34","8-K","001-02979","19712903","5.02,9.01","8-K","42026","0","0","d727180d8k.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519090594/0001193125-19-090594.txt","0001193125-19-090594","0001193125-19-090594.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519090594/0001193125-19-090594.txt","2019-03-28","","3/28/2019 9:03:02 PM","34","DEFA14A","001-02979","19712724","","DEFA14A","33962","0","0","d726283ddefa14a.htm","DEFA14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002208/0001387131-19-002208.txt","0001387131-19-002208","0001387131-19-002208.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002208/0001387131-19-002208.txt","2019-03-28","2019-03-28","3/28/2019 3:23:40 PM","34","8-K","001-02979","19710645","9.01","8-K","252946","0","0","wfc-8k_032819.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002137/0001387131-19-002137.txt","0001387131-19-002137","0001387131-19-002137.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002137/0001387131-19-002137.txt","2019-03-26","2019-03-26","3/26/2019 7:15:01 PM","34","8-K","001-02979","19705149","9.01","8-K","143599","0","0","wfc-8k_032619.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002118/0001387131-19-002118.txt","0001387131-19-002118","0001387131-19-002118.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002118/0001387131-19-002118.txt","2019-03-25","2019-03-25","3/25/2019 7:10:37 PM","34","8-K","001-02979","19702468","9.01","8-K","195239","0","0","wfc-8k_032519.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002087/0001387131-19-002087.txt","0001387131-19-002087","0001387131-19-002087.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002087/0001387131-19-002087.txt","2019-03-22","2019-03-22","3/22/2019 7:01:29 PM","34","8-K","001-02979","19699522","9.01","8-K","143122","0","0","wfc-8k_032219.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002057/0001387131-19-002057.txt","0001387131-19-002057","0001387131-19-002057.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002057/0001387131-19-002057.txt","2019-03-20","2019-03-20","3/20/2019 8:20:29 PM","34","8-K","001-02979","19694847","9.01","8-K","186114","0","0","wfc-8k_032019.htm","CURRENT REPORT"
"36104","https://www.sec.gov/Archives/edgar/data/0000036104/000110465919016006/0001104659-19-016006.txt","0001104659-19-016006","0001104659-19-016006.txt","./www.sec.gov/Archives/edgar/data/0000036104/000110465919016006/0001104659-19-016006.txt","2019-03-19","","3/19/2019 8:15:59 PM","34","DEFA14A","001-06880","19691795","","DEFA14A","29006","0","0","a19-6523_1defa14a.htm","DEFA14A"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119002004/0001387131-19-002004.txt","0001387131-19-002004","0001387131-19-002004.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119002004/0001387131-19-002004.txt","2019-03-18","2019-03-18","3/18/2019 7:09:05 PM","34","8-K","001-02979","19687963","9.01","8-K","92854","0","0","wfc-8k_031819.htm","CURRENT REPORT"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519077711/0001193125-19-077711.txt","0001193125-19-077711","0001193125-19-077711.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519077711/0001193125-19-077711.txt","2019-03-18","","3/18/2019 2:13:38 PM","34","DEFA14A","001-02979","19687127","","DEFA14A","7935350","0","0","d721090ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000138713119001916/0001387131-19-001916.txt","0001387131-19-001916","0001387131-19-001916.txt","./www.sec.gov/Archives/edgar/data/0000072971/000138713119001916/0001387131-19-001916.txt","2019-03-14","2019-03-14","3/14/2019 3:45:20 PM","34","8-K","001-02979","19680273","9.01","8-K","171814","0","0","wfc-8k_031419.htm","CURRENT REPORT"
"713676","https://www.sec.gov/Archives/edgar/data/0000713676/000071367619000020/0000713676-19-000020.txt","0000713676-19-000020","0000713676-19-000020.txt","./www.sec.gov/Archives/edgar/data/0000713676/000071367619000020/0000713676-19-000020.txt","2019-03-13","2019-03-13","3/13/2019 8:17:01 PM","34","8-K","001-09718","19678437","2.02,9.01","8-K","2526538","0","0","pnc8-k31319.htm","8-K"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519073332/0001193125-19-073332.txt","0001193125-19-073332","0001193125-19-073332.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519073332/0001193125-19-073332.txt","2019-03-13","","3/13/2019 8:16:32 PM","34","DEFA14A","001-02979","19678429","","DEFA14A","24647","0","0","d617430ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
"72971","https://www.sec.gov/Archives/edgar/data/0000072971/000119312519073324/0001193125-19-073324.txt","0001193125-19-073324","0001193125-19-073324.txt","./www.sec.gov/Archives/edgar/data/0000072971/000119312519073324/0001193125-19-073324.txt","2019-03-13","","3/13/2019 8:14:02 PM","34","DEFA14A","001-02979","19678396","","DEFA14A","62823","0","0","d699854ddefa14a.htm","DEFINITIVE ADDITIONAL MATERIALS"
